### METADATA ###
## USER ##
# id=whoppingpochard#2514
# printer=voron_v2_350
# measure_type=nozzle_pin
# measure_gcode="G28 Z"
# timestamp=2021-06-13_20-04-43
## SCRIPT ##
# data_structure=3
## Z_AXIS ##
# step_dist=0.0125
# max_z=340.0
# homing_speed=3.0
## FRAME_EXPANSION_COMPENSATION ##
# pullup_resistor=4700.0
# sensor_pin=PC2
# z_stepper=stepper_z
# coeff=23.4
# gantry_factor=1.0
# frame_z_length=530.0
# max_z_offset=99999999.0
# sensor_type=ntc_50k
# inline_resistor=0.0
# smooth_time=2.0
# min_temp=0.0
# gcode_id=frame
# max_comp_z=0.0
# max_temp=100.0
### METADATA END ###
sample,time,mcu_pos_z,frame_t,chamber_t,bed_t,bed_target,he_t,he_target
43,2021/06/13-20:48:15,-3095,31.02077812709296,43.87302758262973,105.00893037313766,105.0,99.97752652905707,100.0
44,2021/06/13-20:49:07,-3096,31.099561641332635,43.99320163266225,104.94496930217262,105.0,100.10913758092573,100.0
44,2021/06/13-20:49:11,-3096,31.095804842839886,44.21536964547147,105.03021974395493,105.0,100.06060190666554,100.0
44,2021/06/13-20:49:15,-3096,31.09148447947458,44.22388850403098,105.08305720293343,105.0,99.91656066953901,100.0
45,2021/06/13-20:50:07,-3098,31.20068476050227,44.33445938133502,104.91923556060073,105.0,99.88845008293346,100.0
45,2021/06/13-20:50:11,-3097,31.178038833410604,44.31746949360354,104.95588636336275,105.0,100.03915654784048,100.0
45,2021/06/13-20:50:15,-3098,31.188541261321888,44.266454022436164,104.97115013654182,105.0,100.16651659821561,100.0
46,2021/06/13-20:51:07,-3098,31.23087924091183,44.56308084523096,105.02391700783681,105.0,99.932418846694,100.0
46,2021/06/13-20:51:12,-3099,31.26439256006868,44.55463788517784,105.0203859070844,105.0,100.07186889905262,100.0
46,2021/06/13-20:51:16,-3098,31.271625969363953,44.34295146737719,104.99770597162502,105.0,100.19779478523759,100.0
47,2021/06/13-20:52:08,-3100,31.30869193127127,44.731547944524095,105.20309520391326,105.0,100.03231061604849,100.0
47,2021/06/13-20:52:12,-3100,31.33391062281587,44.697914071896605,105.16266416283287,105.0,99.97708463654315,100.0
47,2021/06/13-20:52:16,-3099,31.315586551473537,44.647407548338435,105.1204285434787,105.0,100.08967962291935,100.0
48,2021/06/13-20:53:08,-3102,31.42647338233294,44.857411629431056,104.97334357484876,105.0,99.95273453399139,100.0
48,2021/06/13-20:53:12,-3101,31.420232626864557,44.78194321529514,105.0757248224436,105.0,99.95588120960558,100.0
48,2021/06/13-20:53:16,-3101,31.411668328351283,44.76515218506722,105.11927764287854,105.0,100.05371479243735,100.0
49,2021/06/13-20:54:08,-3102,31.457324818532747,45.0162465252435,105.03856140440544,105.0,100.04266720046853,100.0
49,2021/06/13-20:54:12,-3102,31.487780972658236,44.97451169841196,105.06944730990716,105.0,100.01614692965819,100.0
49,2021/06/13-20:54:16,-3102,31.499854592091957,44.94944896510253,105.1054596858504,105.0,100.00948278773252,100.0
